7.952707287670505304e-03 0.000000000000000000e+00
1.192906093150575796e-02 0.000000000000000000e+00
1.590541237889721640e-02 4.675469227179167300e-07
1.978378675806463302e-02 2.157892877683180444e-02
2.364248866100081628e-02 7.407300717427246772e-02
2.761672878327840405e-02 1.233225947236323283e-01
3.161724827395838433e-02 1.484395401992087971e-01
3.548903469280269285e-02 1.600212294066720164e-01
3.935101938778517300e-02 1.654083096095552430e-01
4.332917052530341900e-02 1.679410234683378078e-01
4.733001095297027783e-02 1.691222630917153802e-01
5.120176299666607395e-02 1.696651189983886254e-01
5.506373261931013507e-02 1.699166827620301745e-01
5.904187714762135220e-02 1.700347622413683202e-01
6.304271382877249530e-02 1.700897894140868394e-01
6.691446365161440868e-02 1.701150768442963868e-01
7.077643238736504305e-02 1.701267960922409062e-01
7.475457660451384490e-02 1.701322896047428035e-01
7.875541306678204845e-02 1.701348460915840521e-01
8.262716274476696043e-02 1.701360285091232660e-01
