0.000000000000000000e+00 0.000000000000000000e+00
4.999999999999998890e-02 0.000000000000000000e+00
9.999999999999997780e-02 0.000000000000000000e+00
1.499999999999999944e-01 0.000000000000000000e+00
1.999999999999999556e-01 0.000000000000000000e+00
2.499999999999999722e-01 0.000000000000000000e+00
2.999999999999999889e-01 0.000000000000000000e+00
3.499999999999999223e-01 0.000000000000000000e+00
3.999999999999999667e-01 0.000000000000000000e+00
4.499999999999999001e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
5.499999999999998224e-01 0.000000000000000000e+00
6.000000000000000888e-01 0.000000000000000000e+00
6.499999999999996891e-01 0.000000000000000000e+00
6.999999999999999556e-01 0.000000000000000000e+00
7.499999999999997780e-01 0.000000000000000000e+00
7.999999999999998224e-01 0.000000000000000000e+00
8.499999999999996447e-01 0.000000000000000000e+00
8.999999999999996891e-01 0.000000000000000000e+00
9.499999999999999556e-01 0.000000000000000000e+00
9.999999999999997780e-01 0.000000000000000000e+00
1.050000000036052095e+00 3.861674343256815897e-09
1.100000000646729426e+00 6.167705200057197921e-08
1.150000004105479867e+00 3.109883184070807992e-07
1.200000016020770000e+00 9.781808515223875639e-07
1.250000046891023731e+00 2.375770682604232154e-06
1.300000113576202265e+00 4.899545526926919621e-06
1.350000240685105046e+00 9.025558148324082264e-06
1.400000461877480396e+00 1.530696997035368989e-05
1.450000821079964419e+00 2.437074207343631506e-05
1.500001373614837652e+00 3.691417007839773514e-05
1.550002187240493434e+00 5.370125889314960737e-05
1.600003343102478492e+00 7.555893292002843070e-05
1.650004936593841620e+00 1.033730771287773244e-04
1.700007078123487059e+00 1.380844043249025667e-04
1.750009893791107940e+00 1.806841441007892100e-04
1.800013525967245176e+00 2.322095492678916801e-04
1.850018133776896834e+00 2.937392160671823218e-04
1.900023893485099480e+00 3.663882151658474223e-04
1.950030998782821712e+00 4.513030313316929490e-04
2.000039660971505651e+00 5.496563107642221191e-04
2.050050109044608160e+00 6.626414163168446595e-04
2.100062589664480672e+00 7.914667923184490238e-04
2.150077367033042197e+00 9.373501422937107657e-04
2.200094722654720947e+00 1.101512424700128818e-03
2.250114954990338756e+00 1.285171673730929219e-03
2.300138379000717936e+00 1.489536654317983331e-03
2.350165325579029574e+00 1.715800362694021915e-03
2.400196140871128758e+00 1.965133386212888477e-03
2.450231185483458862e+00 2.238677138548007817e-03
2.500270833578364105e+00 2.537536988929087016e-03
2.550315471857136806e+00 2.862775306657353719e-03
2.600365498431481459e+00 3.215404444773204643e-03
2.650421321584591983e+00 3.596379689433288045e-03
2.700483358423579894e+00 4.006592204212202496e-03
2.750552033425527565e+00 4.446862001216910464e-03
2.800627776880120212e+00 4.917930973510353972e-03
2.850711023232398666e+00 5.420456025911823614e-03
2.900802209329958359e+00 5.955002343679243089e-03
2.950901772579592741e+00 6.522036840937261819e-03
3.001010149019202711e+00 7.121921832864400517e-03
3.051127769823380298e+00 7.754911841091729867e-03
3.101255042913869886e+00 8.421179322647137297e-03
3.151392335109348242e+00 9.120840382353922679e-03
3.201539969725038848e+00 9.853951811378741654e-03
3.251698225721502578e+00 1.062050559140683033e-02
3.301867336877363002e+00 1.142042381259546734e-02
