3.947911944948632491e-03 1.000000000000000056e-01
4.176616678133926799e-03 1.000000000000000056e-01
4.413023075522108825e-03 1.000000000000000056e-01
4.657799941868034747e-03 1.000000000000000056e-01
4.911831666547948963e-03 1.000000000000000056e-01
5.178890806571617017e-03 1.000000000000000056e-01
5.462469928107779177e-03 1.000000000000000056e-01
5.761490379293012984e-03 1.000000000000000056e-01
6.067083488757442529e-03 1.000000000000000056e-01
6.366022123078200236e-03 1.000000000000000056e-01
6.649431873474400366e-03 1.000000000000000056e-01
6.916236511436706438e-03 1.000000000000000056e-01
7.170006995856516643e-03 1.000000000000000056e-01
7.415272937790139476e-03 1.000000000000000056e-01
7.655717756614863895e-03 1.000000000000000056e-01
7.893745321217202765e-03 1.000000000000000056e-01
8.131655841217839964e-03 1.000000000000000056e-01
8.371739523067108293e-03 1.000000000000000056e-01
8.616370194250969408e-03 1.000000000000000056e-01
8.869176845974479154e-03 1.000000000000000056e-01
9.134607770601956694e-03 1.000000000000000056e-01
9.416137604374496400e-03 1.000000000000000056e-01
9.712623167443557373e-03 1.000000000000000056e-01
1.001521935598540317e-02 1.000000000000000056e-01
1.031083409205741860e-02 1.000000000000000056e-01
1.059075299343758408e-02 1.000000000000000056e-01
1.085399366593398605e-02 1.000000000000000056e-01
1.110408364828962234e-02 1.000000000000000056e-01
1.134480762493544036e-02 1.000000000000000056e-01
1.157708881783735613e-02 1.000000000000000056e-01
1.180162465857166262e-02 1.000000000000000056e-01
1.202599252132357556e-02 1.000000000000000056e-01
1.225774733753347279e-02 1.000000000000000056e-01
1.249754587241914267e-02 1.000000000000000056e-01
1.274625462950611937e-02 1.000000000000000056e-01
1.300756520420707184e-02 1.000000000000000056e-01
1.328489697082778191e-02 1.000000000000000056e-01
1.357721404340741025e-02 1.000000000000000056e-01
1.387588800548712753e-02 1.000000000000000056e-01
1.416804170687652881e-02 1.000000000000000056e-01
1.444504541715866536e-02 1.000000000000000056e-01
1.470588120653104104e-02 1.000000000000000056e-01
1.495406937664079186e-02 1.000000000000000056e-01
1.519406719932858175e-02 1.000000000000000056e-01
1.542950497675420717e-02 1.000000000000000056e-01
1.566276050915366494e-02 1.000000000000000056e-01
1.589610977451549542e-02 1.000000000000000056e-01
1.613182012890528039e-02 1.000000000000000056e-01
1.637224380960660211e-02 1.000000000000000056e-01
1.662097344883470620e-02 1.000000000000000056e-01
1.688242296514839633e-02 1.000000000000000056e-01
1.716006910778684197e-02 1.000000000000000056e-01
1.745285019460747489e-02 1.000000000000000056e-01
1.775208028416203065e-02 1.000000000000000056e-01
1.804480805994007619e-02 1.000000000000000056e-01
1.832234845522064115e-02 1.000000000000000056e-01
1.858366093345127645e-02 1.000000000000000056e-01
1.883219802809608934e-02 1.000000000000000056e-01
1.907168926693107378e-02 1.000000000000000056e-01
1.930302595873179330e-02 1.000000000000000056e-01
1.952687312520231394e-02 1.000000000000000056e-01
1.975076570164028406e-02 1.000000000000000056e-01
1.998224461417010336e-02 1.000000000000000056e-01
2.022197544789482160e-02 1.000000000000000056e-01
2.047082613499983522e-02 1.000000000000000056e-01
2.073248669837472399e-02 1.000000000000000056e-01
2.101037982511119728e-02 1.000000000000000056e-01
2.130346793135379918e-02 1.000000000000000056e-01
2.160308815710923133e-02 1.000000000000000056e-01
2.189628622348836415e-02 1.000000000000000056e-01
2.217435329406228228e-02 1.000000000000000056e-01
2.243623155395056690e-02 1.000000000000000056e-01
2.268543842387976336e-02 1.000000000000000056e-01
2.292644436681729250e-02 1.000000000000000056e-01
2.316289379656748595e-02 1.000000000000000056e-01
2.339717289473278866e-02 1.000000000000000056e-01
2.363156296598174430e-02 1.000000000000000056e-01
2.386833306831474821e-02 1.000000000000000056e-01
2.410983310623728004e-02 1.000000000000000056e-01
2.435965404867186657e-02 1.000000000000000056e-01
2.462220748362685396e-02 1.000000000000000056e-01
