0.000000000000000000e+00 0.000000000000000000e+00
1.709856996373171193e-04 0.000000000000000000e+00
3.458277485138049143e-04 0.000000000000000000e+00
5.255508974021410500e-04 0.000000000000000000e+00
7.098780721175268439e-04 0.000000000000000000e+00
8.993475473353908711e-04 0.000000000000000000e+00
1.095531425823642255e-03 5.687725766801543351e-09
1.300230812671981668e-03 5.982240528177097365e-06
1.514523725676150288e-03 7.136099957512141267e-05
1.737669901487479129e-03 3.390542793063073407e-04
1.966299995317508445e-03 1.052325447806159347e-03
2.194933039938835699e-03 2.520851597672897453e-03
2.418087777114090280e-03 5.046898095231100966e-03
2.632394786448832413e-03 8.870331915801270284e-03
2.837115589616579815e-03 1.417320925082090309e-02
3.033337932254924398e-03 2.111969821904730385e-02
3.222929798270075287e-03 2.989140277995940009e-02
3.407820057792371789e-03 4.070285246215755298e-02
3.589642593495986390e-03 5.380022869936771507e-02
3.769620920621529966e-03 6.945067326029548405e-02
3.948584558470405112e-03 8.792845212996229509e-02
4.127589999785318854e-03 1.095729735637935853e-01
4.307694580599856320e-03 1.347848966072643928e-01
4.489730091996365323e-03 1.639978646461814071e-01
4.674924576429621489e-03 1.977836786203924502e-01
4.864920076991100135e-03 2.369108122789122806e-01
5.061658671572310045e-03 2.823826329288294246e-01
5.267027342753994971e-03 3.354012689581488127e-01
5.482137174481907863e-03 3.971637087094425089e-01
5.706271505642183245e-03 4.684017347275317711e-01
5.936070617884126564e-03 5.487704584725067170e-01
6.166041971504880592e-03 6.365788561213097108e-01
6.390675738275753207e-03 7.293486954445235204e-01
6.606571377476997894e-03 8.248552746671091729e-01
6.812968672455771597e-03 9.217848205798508943e-01
7.010940350055155229e-03 1.019727749112672832e+00
7.202292586290594094e-03 1.118816602902779733e+00
7.388604539799771727e-03 1.219250799161153864e+00
7.570412439737688425e-03 1.320784391977656291e+00
7.747426574624179801e-03 1.422752548746325729e+00
7.920674422217922894e-03 1.525303492953330009e+00
8.094058183001743428e-03 1.630452707986261629e+00
8.271491536278510054e-03 1.740439321603072020e+00
8.454022585776922033e-03 1.855823714444993611e+00
8.641377292528135828e-03 1.976291764234021642e+00
8.834107892123386346e-03 2.102014278256715496e+00
9.033818517089505645e-03 2.233852374604509805e+00
9.242348993977540089e-03 2.372840394683057852e+00
9.460801795165138181e-03 2.519497632285025990e+00
9.688417925158255076e-03 2.672988618424635199e+00
9.921740253857478514e-03 2.830480003386280252e+00
1.015513530230149029e-02 2.987527125422881902e+00
1.038295357927829579e-02 3.139719731202205821e+00
1.060170002419554697e-02 3.284318618294565617e+00
1.081057461807999852e-02 3.420615115350381874e+00
1.101065178852921739e-02 3.549259364726889299e+00
1.120380802114206986e-02 3.671434733481435675e+00
1.139198280408171976e-02 3.788314185877604157e+00
1.157681260199712285e-02 3.900809120022557863e+00
1.175951224962686753e-02 4.009503969150534530e+00
1.194089208103236120e-02 4.114686939788749775e+00
1.212198724742452952e-02 4.216728390790125403e+00
1.230382618647043839e-02 4.315925174058739877e+00
1.248720131300090977e-02 4.412371975366122356e+00
1.267329433810323279e-02 4.506301408919977547e+00
1.286368760130305634e-02 4.598055642336390747e+00
1.306024256691280978e-02 4.687989835109370951e+00
1.326473966151056269e-02 4.776276653746952761e+00
1.347816304793910368e-02 4.862597359665283392e+00
1.369967670668890622e-02 4.945802584677700509e+00
1.392586187530207159e-02 5.023850331713618722e+00
1.415127459067592845e-02 5.094410719798535325e+00
1.437055237805173226e-02 5.155934250999250068e+00
1.458047394245771261e-02 5.208255443292691744e+00
1.478042433442060960e-02 5.252287914677153502e+00
1.497156360559841193e-02 5.289330934761069081e+00
1.515573831371312512e-02 5.320550483578066370e+00
1.533455118118263148e-02 5.346754114003908320e+00
1.550858609028345214e-02 5.368389301288450710e+00
1.567762895769320500e-02 5.385768862457189776e+00
1.584271704201803757e-02 5.399372434760890904e+00
1.600760722943909628e-02 5.409796148714789865e+00
1.617603943938492050e-02 5.417338679808913149e+00
1.634901795079560585e-02 5.421907543330878099e+00
1.652629488195990481e-02 5.423292364809954691e+00
1.670840753744322685e-02 5.421332072223096432e+00
1.689688704964963095e-02 5.415928596719592036e+00
1.709348765568931977e-02 5.407047506842331153e+00
1.729927492941834774e-02 5.394742532765527621e+00
1.751357445526645351e-02 5.379197074565073677e+00
1.773318762771111320e-02 5.360784404536430792e+00
1.795287609045787686e-02 5.340127885502711003e+00
1.816738038588123702e-02 5.318080516187763784e+00
1.837345266833412608e-02 5.295551083144458104e+00
1.857036677432439067e-02 5.273277659115657379e+00
1.875915276251376509e-02 5.251719232433023521e+00
1.894159325633237509e-02 5.231087382815084119e+00
1.911953044606715113e-02 5.211434163393284358e+00
1.929452192841648109e-02 5.192731662279435945e+00
1.946772830752083530e-02 5.174923620378523381e+00
1.963992828028093829e-02 5.157951262045559204e+00
1.981211573859520750e-02 5.141716948053954184e+00
1.998528177149890700e-02 5.126117937472193908e+00
2.016019657893299011e-02 5.111075456075210077e+00
2.033800609856947078e-02 5.096509278222802308e+00
2.052024682898508784e-02 5.082373832339674102e+00
2.070873396131553759e-02 5.068703919831328619e+00
2.090521945163493003e-02 5.055657301321406116e+00
2.111070418492173167e-02 5.043521526814314093e+00
2.132444224023695434e-02 5.032634425153409197e+00
2.154318161677631557e-02 5.023216059920628140e+00
